id,status,name,company_type,Type,cidade,estado,carteira,Assinatura,Novo company_type,Nova carteira
93462,inactive,Capri Automóveis,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93463,inactive,Baptistella Imports,Revenda,company,Taubaté,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93464,inactive,Select Car,Revenda,company,Barueri,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93465,inactive,Podiauto Veiculos,Revenda,company,São José,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93466,inactive,Nota 10 Motos,Revenda,company,Santa Rosa de Viterbo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93467,inactive,R&F Multimarcas,Revenda,company,São Paulo,São Paulo,Carteira CS - Kelly Viana,#N/A,Revendas,Lucas Bombini
93468,inactive,Ailton Motos,Revenda,company,Rio Claro,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93469,inactive,Tdrive Alphaville,Revenda,company,Barueri,São Paulo,Carteira Concessionária,#N/A,Concessionárias,
93470,inactive,Gmg Veiculos,Revenda,company,Alfredo Chaves,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93471,inactive,Cipasa,Revenda,company,Loanda,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93472,inactive,M J Automoveis,Revenda,company,Fortaleza,Ceará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93473,inactive,Quality Hyundai,Revenda,company,São João da Boa Vista,São Paulo,Carteira CS - Kelly Viana,#N/A,Concessionárias,
93474,inactive,Star Autos,Revenda,company,Taubaté,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93475,inactive,Infante Multimarcas,Revenda,company,Catanduva,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93476,inactive,Alada Car,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93477,inactive,Grid Automoveis,Revenda,company,Cascavel,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93478,inactive,Sd Veículos,Revenda,company,Canoas,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93479,inactive,Farah Servicos De Blindagem Eireli,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93480,inactive,Tonello Utilitarios,Revenda,company,Rio do Sul,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93481,inactive,Mitcar Veiculos,Revenda,company,Imperatriz,Maranhão,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93482,inactive,Select Car,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93483,inactive,Neva Veiculos,Revenda,company,Cascavel,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93484,inactive,J P Corretora De Veiculos,Revenda,company,Carpina,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93485,inactive,Rogerio Multimarcas,Revenda,company,Fernandópolis,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93486,inactive,Auto Rangel,Revenda,company,Santo André,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93487,inactive,Clara Maxxi Multimarcas,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93488,active,Concept Car Multimarcas,Revenda,company,Aracaju,Sergipe,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93490,inactive,Rafael Veiculos,Revenda,company,Ivaiporã,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93491,inactive,Veloz Veiculos,Revenda,company,Piedade,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93492,inactive,Unica Multimarcas,Revenda,company,Sorocaba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93493,inactive,facil automoveis,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93494,active,Auto Agreste Veículos,Revenda,company,Caruaru,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93495,inactive,Caio Motors,Revenda,company,Campinas,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93496,inactive,União Comercio De Veículos,Revenda,company,Pelotas,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93497,inactive,Ss Car Multimarcas,Revenda,company,Bragança Paulista,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93498,active,Dema Motos,Revenda,company,São Paulo,São Paulo,Carteira CS - Kelly Viana,Anuncio Revenda Ilimitado,Revendas,Lucas Bombini
93499,inactive,Batista Seminovos,Revenda,company,São José do Rio Preto,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93500,inactive,Vitoria Veiculos,Revenda,company,Itaporanga,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93501,inactive,Lmm Comercio De Veiculos Ltda Me,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93502,inactive,F H G Tantini Veiculos,Revenda,company,Avaré,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93503,inactive,Lomas Automoveis,Revenda,company,Belém,Pará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93504,inactive,Cidade Motos,Revenda,company,Fortaleza,Ceará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93505,inactive,Sodicar Veiculos,Revenda,company,São José dos Campos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93506,inactive,Super Car Automoveis,Revenda,company,São João Batista,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93507,inactive,Arena Veiculos,Revenda,company,Volta Redonda,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93508,inactive,Zgraia Multimarcas,Revenda,company,Balneário Arroio do Silva,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93509,inactive,Realizza Multimarcas,Revenda,company,Curitiba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93510,active,Douglas Autocar,Revenda,company,Cachoeiro de Itapemirim,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93511,inactive,Rc Motos,Revenda,company,Novo Hamburgo,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93512,inactive,Euroville,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Concessionárias,
93513,inactive,JRW Automoveis,Revenda,company,Campinas,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93514,inactive,Lauro Car,Revenda,company,Juazeiro,Bahia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93515,inactive,Agl Exclusivos,Revenda,company,Blumenau,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93516,active,SALOMÃO,Revenda,company,Niterói,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93517,inactive,Diamante Motors,Revenda,company,Americana,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93518,inactive,X11 Motors,Revenda,company,Macaé,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93519,inactive,Auto +,Revenda,company,Macaé,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93520,inactive,Autovia Semi Novos,Revenda,company,Caçador,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93521,inactive,Thiers Motors,Revenda,company,Vila Velha,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93522,inactive,Exclusiva Veiculos,Revenda,company,João Monlevade,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93523,inactive,A R De Oliveira Cardoso - Me,Revenda,company,João Monlevade,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93524,inactive,Motoroda,Revenda,company,São Caetano do Sul,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93525,inactive,Ferrari Veiculos,Revenda,company,Vila Velha,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93526,active,Murilo Veiculos,Revenda,company,Rio Verde,Goiás,Carteira CS - Rita Moregola,#N/A,Revendas,Gabriela Silva
93527,inactive,Inovare Veículos,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93528,inactive,Acacia Automoveis,Revenda,company,Bauru,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93529,inactive,Pacaembu Comerc,Revenda,company,Queimados,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93530,inactive,ALIANÇA VEÍCULOS,Revenda,company,Quirinópolis,Goiás,Carteira UsadosBR,#N/A,Revendas,Gabriela Silva
93531,inactive,Eternity Veiculos,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93532,inactive,Lu Multimarcas,Revenda,company,Ituporanga,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93533,inactive,Ems Empreendimentos,Revenda,company,Teresina,Piauí,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93534,inactive,Autocar Veiculos,Revenda,company,Teresina,Piauí,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93535,inactive,Nale Veiculos,Revenda,company,São José do Rio Preto,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93536,inactive,Placa A Veiculos,Revenda,company,Telêmaco Borba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93537,inactive,Auto Kar,Revenda,company,Belém,Pará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93538,active,Im Motorcycle,Revenda,company,Itajaí,Santa Catarina,Carteira CS - Kelly Viana,Anuncio Revenda Ilimitado,Revendas,Diogo Ramos
93539,active,Douramotors Veiculos,Concessionaria,company,Três Lagoas,Mato Grosso do Sul,Carteira Concessionária,#N/A,Concessionárias,
93540,inactive,E3 Motors,Revenda,company,Novo Hamburgo,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93541,inactive,CAOA Chery D21 Motors Ceasa,Concessionaria,company,São Paulo,São Paulo,Carteira CAOA,#N/A,Concessionárias,
93542,inactive,Prado Motors,Revenda,company,Angra dos Reis,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93543,inactive,Primus Veiculos,Revenda,company,Angra dos Reis,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93544,inactive,Mariano Automoveis,Revenda,company,Araquari,Santa Catarina,Carteira UsadosBR,#N/A,Concessionárias,
93545,active,Avenida Veiculos Indaiatuba,Revenda,company,Indaiatuba,São Paulo,Carteira CS - Kelly Viana,Anuncio Revenda Ilimitado,Revendas,Lucas Bombini
93546,inactive,CAOA Chery D21 Motors Natal,Concessionaria,company,Natal,Rio Grande do Norte,Carteira CAOA,#N/A,Concessionárias,
93547,inactive,CAOA Chery D21 Motors Alphaville,Concessionaria,company,Barueri,São Paulo,Carteira CAOA,#N/A,Concessionárias,
93548,inactive,Star Veiculos,Revenda,company,Curitiba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93549,inactive,Truffi Blindados,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93550,inactive,Eduardo Veiculos,Revenda,company,Tabatinga,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
93551,inactive,Motoasa,Revenda,company,Ribeirão Preto,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93552,inactive,Madri Veiculos,Revenda,company,Carambeí,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93553,inactive,Buda Veiculos,Revenda,company,Itapevi,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93554,inactive,Colonial Multimarcas,Revenda,company,Osasco,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93555,inactive,Uniq Motors,Revenda,company,Atibaia,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
93556,inactive,Colina Motors,Revenda,company,Caxias do Sul,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93557,inactive,Auto Stark Multimarcas,Revenda,company,Santo André,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93558,inactive,Senhoor Automóveis,Revenda,company,São Paulo,São Paulo,Carteira CS - Rita Moregola,#N/A,Revendas,Lucas Bombini
93559,active,4Ride Motos Compartilhadas,Revenda,company,São Paulo,São Paulo,Carteira CS - Kelly Viana,Anuncio Revenda Ilimitado,Revendas,Lucas Bombini
93560,inactive,Haja Veiculos,Revenda,company,Nova Iguaçu,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93561,inactive,Barra Sul Multimarcas,Revenda,company,Porto Alegre,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93562,inactive,Facility,Revenda,company,Uruguaiana,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93563,inactive,Jr Veiculos,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93564,active,Luxcar Multimarcas,Revenda,company,São José dos Campos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93565,inactive,Racing Veiculos,Revenda,company,Curitibanos,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93566,inactive,Rocha Automoveis,Revenda,company,Tubarão,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93567,inactive,Confivel Veiculos Sorocaba Me,Revenda,company,Sorocaba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93568,inactive,Hp Seminovos,Revenda,company,Balneário Camboriú,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93569,inactive,Bora Seminovos,Revenda,company,Maceió,Alagoas,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93570,inactive,Ricar Multimarcas,Revenda,company,São Paulo,São Paulo,Carteira CS - Kelly Viana,#N/A,Revendas,Lucas Bombini
93571,suspended,Acacia Veiculos,Revenda,company,Rondonópolis,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93572,active,Virtual Carros,Revenda,company,Botucatu,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93573,active,Roda Brasil Veículos,Revenda,company,Campinas,São Paulo,Carteira CS - Kelly Viana,Anuncio Revenda Ilimitado,Revendas,Lucas Bombini
93574,inactive,Sifra Veiculos,Revenda,company,Fortaleza,Ceará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93575,inactive,Seminovos Container,Revenda,company,Pouso Alegre,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93576,inactive,Gui Automóveis,Revenda,company,Mogi das Cruzes,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93577,inactive,Motopower,Revenda,company,Jundiaí,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93578,inactive,Zagato Motors,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93579,inactive,Carvalho Veiculos,Revenda,company,Araçatuba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93580,inactive,Lin Car Automóveis,Revenda,company,Barra Mansa,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93581,inactive,Oliveira Veiculos,Revenda,company,Barra Mansa,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93582,inactive,Petrucci Automóveis,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93583,inactive,Procar Automóveis,Revenda,company,Guarulhos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93584,inactive,Auto Tag,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93585,inactive,Duvale,Revenda,company,Estância Velha,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93586,inactive,Lider Veiculos,Revenda,company,Recife,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93587,inactive,Evoke Veiculos,Revenda,company,Rio Grande,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93588,inactive,Multimarcas Imbituba,Revenda,company,Imbituba,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93590,inactive,Raito Veiculos,Revenda,company,Praia Grande,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93591,inactive,Capataz Veiculos,Revenda,company,Cuiabá,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93592,inactive,Facilite Veículos,Revenda,company,Capivari,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93593,inactive,Mt Veiculos,Revenda,company,Vila Velha,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93594,inactive,Mateus Multimarcas,Revenda,company,Içara,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93595,inactive,Alexandre Lopes,Revenda,company,Feira de Santana,Bahia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93596,inactive,Exclusiva Multimarcas,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93597,inactive,Azuma Tatuapé,Revenda,company,São Paulo,São Paulo,Carteira Concessionária,#N/A,Concessionárias,
93598,inactive,Im Multimarcas,Revenda,company,Fortaleza,Ceará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93599,inactive,Jgr Automoveis,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93600,inactive,3 Efs Multimarcas,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93601,inactive,Caiocar veículos,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93602,inactive,Prime Imports,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93604,inactive,Tl Veiculos,Revenda,company,Palhoça,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93605,inactive,Sella Veículos,Revenda,company,Osasco,São Paulo,Carteira CS - Rita Moregola,#N/A,Revendas,Lucas Bombini
93606,active,JBL Veículos,Revenda,company,Manaus,Amazonas,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93607,inactive,Alemão Veiculos,Revenda,company,São Carlos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93608,inactive,Elegance Motors,Revenda,company,Novo Hamburgo,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93609,inactive,Automaster Foz Multimarcas,Revenda,company,Foz do Iguaçu,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93610,inactive,Freitas Veiculos,Revenda,company,Porto Velho,Rondônia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93611,inactive,Auto Via Veiculos,Revenda,company,São José do Rio Pardo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93612,inactive,As Veiculos,Revenda,company,São João da Boa Vista,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93613,inactive,Villa Veiculos,Revenda,company,Votorantim,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93614,inactive,COLOMBO VEICULOS,Revenda,company,Alvorada,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93615,inactive,Official Veiculos,Revenda,company,Campinas,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93616,inactive,Movicar Multimarcas,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93617,inactive,Ampelio Multimarcas,Revenda,company,Nova Odessa,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93619,active,Franciosi Multimarcas,Revenda,company,Marechal Cândido Rondon,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93620,inactive,Box 55,Revenda,company,São José,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93621,inactive,Rocha Veiculos,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93622,inactive,W & R Comercio De Veiculos E Servicos Eireli,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93623,inactive,Cowboy Veiculos,Revenda,company,Goioerê,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93625,active,Puracar Multimarcas,Revenda,company,Coronel Fabriciano,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93626,inactive,Automultimarcas,Revenda,company,Parnamirim,Rio Grande do Norte,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93627,inactive,Felp Veiculos,Revenda,company,Volta Redonda,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93628,inactive,Top Car,Revenda,company,Criciúma,Santa Catarina,Carteira UsadosBR,#N/A,Concessionárias,
93629,inactive,New Car Veiculos,Revenda,company,Americana,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93630,inactive,Mamoré Center Car,Revenda,company,Barueri,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93631,inactive,V8 MULTIMARCAS,Revenda,company,Recife,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93632,inactive,Eco Motos Ltda Epp,Revenda,company,Dourados,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93633,inactive,Diniz Automoveis,Revenda,company,Dourados,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93634,inactive,Adriano Veiculos,Revenda,company,Dourados,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93635,inactive,Calhambeque Brasil Veiculos,Revenda,company,Cotia,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93636,inactive,Elissandro Rodrigues Farias,Revenda,company,Canguçu,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93637,inactive,Newcar,Revenda,company,São Luís,Maranhão,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93638,inactive,Certiva Automoveis,Revenda,company,Laurentino,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93639,inactive,Top Car Veiculos,Revenda,company,Alagoinhas,Bahia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93640,active,Rjg Car Service,Revenda,company,São Bernardo do Campo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93641,inactive,Credi,Revenda,company,Brusque,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93642,inactive,Supermarcas Veiculos,Revenda,company,Joinville,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93643,inactive,Rn Car Multimarcas,Revenda,company,Natal,Rio Grande do Norte,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93644,inactive,Panvile Veiculos,Revenda,company,Curitiba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93645,inactive,Tindiba Veiculos,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93646,inactive,Competence Auto,Revenda,company,Fortaleza,Ceará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93647,inactive,Thacar Veiculos,Revenda,company,Bebedouro,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93648,inactive,Exclusivo Motors,Revenda,company,Niterói,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93649,inactive,Carros Agencia De Veiculos,Revenda,company,Belo Horizonte,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
93650,inactive,Porto Rodrigues Automóveis,Revenda,company,Araraquara,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
93651,inactive,Senna Veiculos,Revenda,company,Patos de Minas,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
